Terapia,Grupo,Probabilidad,Umbral
ABC_3TC__EFV,NNRTI,0.034633333333333335,69710892.17575759
ABC_3TC__LPV_r,PI,0.020166666666666666,69710892.17575759
ABC_3TC__NVP,NNRTI,0.0438,69710892.17575759
ABC_3TC__RAL,INSTI,0.059833333333333336,69710892.17575759
AZT_3TC_NVP,NNRTI,0.04186666666666667,69710892.17575759
AZT_3TC__ATV_r,PI,0.029333333333333333,69710892.17575759
AZT_3TC__LPV_r,PI,0.0228,69710892.17575759
AZT_3TC__NVP,NNRTI,0.04326666666666667,69710892.17575759
DRV_c,PI,0.009233333333333333,69710892.17575759
DTG_3TC,INSTI,0.0012,69710892.17575759
TAF_FTC_BIC,INSTI,0.0003333333333333333,69710892.17575759
TAF_FTC_EVG_c,INSTI,0.00023333333333333333,69710892.17575759
TAF_FTC_RPV,NNRTI,0.0,69710892.17575759
TAF_FTC__DOR,NNRTI,6.666666666666667e-05,69710892.17575759
TAF_FTC__DRV_c,PI,0.0009333333333333333,69710892.17575759
TAF_FTC__DRV_r,PI,0.0023666666666666667,69710892.17575759
TAF_FTC__DTG,INSTI,0.005966666666666667,69710892.17575759
TAF_FTC__RAL,INSTI,0.0024333333333333334,69710892.17575759
TAF_FTC__RPV,NNRTI,0.0004333333333333333,69710892.17575759
TAF__DRV_c,PI,0.0024,69710892.17575759
TDF_FTC_EVG_c,INSTI,0.054,69710892.17575759
TDF_FTC_RPV,NNRTI,0.024433333333333335,69710892.17575759
TDF_FTC__ATV_r,PI,0.021266666666666666,69710892.17575759
TDF_FTC__DOR,NNRTI,0.004033333333333333,69710892.17575759
TDF_FTC__DRV_c,PI,0.004666666666666667,69710892.17575759
TDF_FTC__DRV_r,PI,0.018,69710892.17575759
TDF_FTC__DTG,INSTI,0.056966666666666665,69710892.17575759
TDF_FTC__EFV,NNRTI,0.03283333333333333,69710892.17575759
TDF_FTC__LPV_r,PI,0.0174,69710892.17575759
TDF_FTC__NVP,NNRTI,0.032466666666666665,69710892.17575759
TDF_FTC__RAL,INSTI,0.038,69710892.17575759
TDF_FTC__RPV,NNRTI,0.009,69710892.17575759
3TC_ABC__DRV_c,PI,0.007033333333333333,70507973.96060607
3TC_ABC__DRV_r,PI,0.0269,70507973.96060607
3TC__DRV_c,PI,0.007366666666666666,70507973.96060607
3TC__DRV_r,PI,0.0286,70507973.96060607
3TC__DTG,INSTI,0.07536666666666667,70507973.96060607
3TC__FTC__DRV_c,PI,0.004033333333333333,70507973.96060607
3TC__FTC__DRV_r,PI,0.0109,70507973.96060607
ABC_3TC_DTG,INSTI,0.0714,70507973.96060607
ABC_3TC__ATV_r,PI,0.031566666666666666,70507973.96060607
ABC_3TC__DRV_r,PI,0.0268,70507973.96060607
ABC_3TC__DTG,INSTI,0.0757,70507973.96060607
ABC_3TC__EFV,NNRTI,0.03456666666666667,70507973.96060607
ABC_3TC__LPV_r,PI,0.019933333333333334,70507973.96060607
ABC_3TC__NVP,NNRTI,0.0437,70507973.96060607
ABC_3TC__RAL,INSTI,0.05993333333333333,70507973.96060607
AZT_3TC_NVP,NNRTI,0.0418,70507973.96060607
AZT_3TC__ATV_r,PI,0.029266666666666667,70507973.96060607
AZT_3TC__LPV_r,PI,0.022766666666666668,70507973.96060607
AZT_3TC__NVP,NNRTI,0.0432,70507973.96060607
DRV_c,PI,0.009233333333333333,70507973.96060607
DTG_3TC,INSTI,0.0012333333333333332,70507973.96060607
TAF_FTC_BIC,INSTI,0.00036666666666666667,70507973.96060607
TAF_FTC_EVG_c,INSTI,0.0002666666666666667,70507973.96060607
TAF_FTC_RPV,NNRTI,0.0,70507973.96060607
TAF_FTC__DOR,NNRTI,0.0001,70507973.96060607
TAF_FTC__DRV_c,PI,0.001,70507973.96060607
TAF_FTC__DRV_r,PI,0.002533333333333333,70507973.96060607
TAF_FTC__DTG,INSTI,0.0062,70507973.96060607
TAF_FTC__RAL,INSTI,0.0026333333333333334,70507973.96060607
TAF_FTC__RPV,NNRTI,0.00046666666666666666,70507973.96060607
TAF__DRV_c,PI,0.0024333333333333334,70507973.96060607
TDF_FTC_EVG_c,INSTI,0.05396666666666667,70507973.96060607
TDF_FTC_RPV,NNRTI,0.0244,70507973.96060607
TDF_FTC__ATV_r,PI,0.021266666666666666,70507973.96060607
TDF_FTC__DOR,NNRTI,0.004166666666666667,70507973.96060607
TDF_FTC__DRV_c,PI,0.004666666666666667,70507973.96060607
TDF_FTC__DRV_r,PI,0.017966666666666666,70507973.96060607
TDF_FTC__DTG,INSTI,0.0569,70507973.96060607
TDF_FTC__EFV,NNRTI,0.032633333333333334,70507973.96060607
TDF_FTC__LPV_r,PI,0.017333333333333333,70507973.96060607
TDF_FTC__NVP,NNRTI,0.03233333333333333,70507973.96060607
TDF_FTC__RAL,INSTI,0.0381,70507973.96060607
TDF_FTC__RPV,NNRTI,0.009033333333333334,70507973.96060607
3TC_ABC__DRV_c,PI,0.007,71305055.74545455
3TC_ABC__DRV_r,PI,0.026866666666666667,71305055.74545455
3TC__DRV_c,PI,0.007366666666666666,71305055.74545455
3TC__DRV_r,PI,0.028533333333333334,71305055.74545455
3TC__DTG,INSTI,0.07533333333333334,71305055.74545455
3TC__FTC__DRV_c,PI,0.0041,71305055.74545455
3TC__FTC__DRV_r,PI,0.010933333333333333,71305055.74545455
ABC_3TC_DTG,INSTI,0.07133333333333333,71305055.74545455
ABC_3TC__ATV_r,PI,0.0315,71305055.74545455
ABC_3TC__DRV_r,PI,0.026733333333333335,71305055.74545455
ABC_3TC__DTG,INSTI,0.0757,71305055.74545455
ABC_3TC__EFV,NNRTI,0.03453333333333333,71305055.74545455
ABC_3TC__LPV_r,PI,0.019966666666666667,71305055.74545455
ABC_3TC__NVP,NNRTI,0.043533333333333334,71305055.74545455
ABC_3TC__RAL,INSTI,0.06,71305055.74545455
AZT_3TC_NVP,NNRTI,0.04173333333333333,71305055.74545455
AZT_3TC__ATV_r,PI,0.029233333333333333,71305055.74545455
AZT_3TC__LPV_r,PI,0.02266666666666667,71305055.74545455
AZT_3TC__NVP,NNRTI,0.043133333333333336,71305055.74545455
DRV_c,PI,0.009266666666666666,71305055.74545455
DTG_3TC,INSTI,0.0012333333333333332,71305055.74545455
TAF_FTC_BIC,INSTI,0.0004,71305055.74545455
TAF_FTC_EVG_c,INSTI,0.0003,71305055.74545455
TAF_FTC_RPV,NNRTI,0.0,71305055.74545455
TAF_FTC__DOR,NNRTI,0.0001,71305055.74545455
TAF_FTC__DRV_c,PI,0.0010333333333333334,71305055.74545455
TAF_FTC__DRV_r,PI,0.0026333333333333334,71305055.74545455
TAF_FTC__DTG,INSTI,0.006466666666666667,71305055.74545455
TAF_FTC__RAL,INSTI,0.002766666666666667,71305055.74545455
TAF_FTC__RPV,NNRTI,0.0005,71305055.74545455
TAF__DRV_c,PI,0.0024666666666666665,71305055.74545455
TDF_FTC_EVG_c,INSTI,0.0539,71305055.74545455
TDF_FTC_RPV,NNRTI,0.0245,71305055.74545455
TDF_FTC__ATV_r,PI,0.0212,71305055.74545455
TDF_FTC__DOR,NNRTI,0.004266666666666667,71305055.74545455
TDF_FTC__DRV_c,PI,0.0047,71305055.74545455
TDF_FTC__DRV_r,PI,0.017933333333333332,71305055.74545455
TDF_FTC__DTG,INSTI,0.057,71305055.74545455
TDF_FTC__EFV,NNRTI,0.03256666666666667,71305055.74545455
TDF_FTC__LPV_r,PI,0.0173,71305055.74545455
TDF_FTC__NVP,NNRTI,0.0321,71305055.74545455
TDF_FTC__RAL,INSTI,0.0381,71305055.74545455
TDF_FTC__RPV,NNRTI,0.009133333333333334,71305055.74545455
3TC_ABC__DRV_c,PI,0.007,72102137.53030303
3TC_ABC__DRV_r,PI,0.026866666666666667,72102137.53030303
3TC__DRV_c,PI,0.007366666666666666,72102137.53030303
3TC__DRV_r,PI,0.028533333333333334,72102137.53030303
3TC__DTG,INSTI,0.0753,72102137.53030303
3TC__FTC__DRV_c,PI,0.0041333333333333335,72102137.53030303
3TC__FTC__DRV_r,PI,0.011,72102137.53030303
ABC_3TC_DTG,INSTI,0.0713,72102137.53030303
ABC_3TC__ATV_r,PI,0.03136666666666667,72102137.53030303
ABC_3TC__DRV_r,PI,0.0267,72102137.53030303
ABC_3TC__DTG,INSTI,0.07563333333333333,72102137.53030303
ABC_3TC__EFV,NNRTI,0.034466666666666666,72102137.53030303
ABC_3TC__LPV_r,PI,0.0199,72102137.53030303
ABC_3TC__NVP,NNRTI,0.043533333333333334,72102137.53030303
ABC_3TC__RAL,INSTI,0.06016666666666667,72102137.53030303
AZT_3TC_NVP,NNRTI,0.0416,72102137.53030303
AZT_3TC__ATV_r,PI,0.0291,72102137.53030303
AZT_3TC__LPV_r,PI,0.02263333333333333,72102137.53030303
AZT_3TC__NVP,NNRTI,0.043133333333333336,72102137.53030303
DRV_c,PI,0.0092,72102137.53030303
DTG_3TC,INSTI,0.0012666666666666666,72102137.53030303
TAF_FTC_BIC,INSTI,0.0004333333333333333,72102137.53030303
TAF_FTC_EVG_c,INSTI,0.00036666666666666667,72102137.53030303
TAF_FTC_RPV,NNRTI,0.0,72102137.53030303
TAF_FTC__DOR,NNRTI,0.0001,72102137.53030303
TAF_FTC__DRV_c,PI,0.0010333333333333334,72102137.53030303
TAF_FTC__DRV_r,PI,0.0026666666666666666,72102137.53030303
TAF_FTC__DTG,INSTI,0.006633333333333333,72102137.53030303
TAF_FTC__RAL,INSTI,0.003033333333333333,72102137.53030303
TAF_FTC__RPV,NNRTI,0.0005333333333333334,72102137.53030303
TAF__DRV_c,PI,0.0024666666666666665,72102137.53030303
TDF_FTC_EVG_c,INSTI,0.05386666666666667,72102137.53030303
TDF_FTC_RPV,NNRTI,0.024566666666666667,72102137.53030303
TDF_FTC__ATV_r,PI,0.021133333333333334,72102137.53030303
TDF_FTC__DOR,NNRTI,0.004333333333333333,72102137.53030303
TDF_FTC__DRV_c,PI,0.004666666666666667,72102137.53030303
TDF_FTC__DRV_r,PI,0.017933333333333332,72102137.53030303
TDF_FTC__DTG,INSTI,0.056933333333333336,72102137.53030303
TDF_FTC__EFV,NNRTI,0.0324,72102137.53030303
TDF_FTC__LPV_r,PI,0.0173,72102137.53030303
TDF_FTC__NVP,NNRTI,0.0321,72102137.53030303
TDF_FTC__RAL,INSTI,0.03813333333333333,72102137.53030303
TDF_FTC__RPV,NNRTI,0.009233333333333333,72102137.53030303
3TC_ABC__DRV_c,PI,0.007033333333333333,72899219.31515151
3TC_ABC__DRV_r,PI,0.026866666666666667,72899219.31515151
3TC__DRV_c,PI,0.0073,72899219.31515151
3TC__DRV_r,PI,0.0285,72899219.31515151
3TC__DTG,INSTI,0.07516666666666667,72899219.31515151
3TC__FTC__DRV_c,PI,0.0042,72899219.31515151
3TC__FTC__DRV_r,PI,0.0111,72899219.31515151
ABC_3TC_DTG,INSTI,0.07136666666666666,72899219.31515151
ABC_3TC__ATV_r,PI,0.031266666666666665,72899219.31515151
ABC_3TC__DRV_r,PI,0.0267,72899219.31515151
ABC_3TC__DTG,INSTI,0.07563333333333333,72899219.31515151
ABC_3TC__EFV,NNRTI,0.0343,72899219.31515151
ABC_3TC__LPV_r,PI,0.0199,72899219.31515151
ABC_3TC__NVP,NNRTI,0.0432,72899219.31515151
ABC_3TC__RAL,INSTI,0.06043333333333333,72899219.31515151
AZT_3TC_NVP,NNRTI,0.0414,72899219.31515151
AZT_3TC__ATV_r,PI,0.029066666666666668,72899219.31515151
AZT_3TC__LPV_r,PI,0.022566666666666665,72899219.31515151
AZT_3TC__NVP,NNRTI,0.04293333333333333,72899219.31515151
DRV_c,PI,0.009166666666666667,72899219.31515151
DTG_3TC,INSTI,0.0015333333333333334,72899219.31515151
TAF_FTC_BIC,INSTI,0.00046666666666666666,72899219.31515151
TAF_FTC_EVG_c,INSTI,0.0004,72899219.31515151
TAF_FTC_RPV,NNRTI,0.0,72899219.31515151
TAF_FTC__DOR,NNRTI,0.0001,72899219.31515151
TAF_FTC__DRV_c,PI,0.0010333333333333334,72899219.31515151
TAF_FTC__DRV_r,PI,0.0026666666666666666,72899219.31515151
TAF_FTC__DTG,INSTI,0.006733333333333333,72899219.31515151
TAF_FTC__RAL,INSTI,0.003266666666666667,72899219.31515151
TAF_FTC__RPV,NNRTI,0.0005666666666666667,72899219.31515151
TAF__DRV_c,PI,0.0024666666666666665,72899219.31515151
TDF_FTC_EVG_c,INSTI,0.05386666666666667,72899219.31515151
TDF_FTC_RPV,NNRTI,0.024533333333333334,72899219.31515151
TDF_FTC__ATV_r,PI,0.021133333333333334,72899219.31515151
TDF_FTC__DOR,NNRTI,0.0044666666666666665,72899219.31515151
TDF_FTC__DRV_c,PI,0.004666666666666667,72899219.31515151
TDF_FTC__DRV_r,PI,0.017933333333333332,72899219.31515151
TDF_FTC__DTG,INSTI,0.05686666666666667,72899219.31515151
TDF_FTC__EFV,NNRTI,0.03236666666666667,72899219.31515151
TDF_FTC__LPV_r,PI,0.0173,72899219.31515151
TDF_FTC__NVP,NNRTI,0.031966666666666664,72899219.31515151
TDF_FTC__RAL,INSTI,0.038266666666666664,72899219.31515151
TDF_FTC__RPV,NNRTI,0.009366666666666667,72899219.31515151
3TC_ABC__DRV_c,PI,0.007,73696301.10000001
3TC_ABC__DRV_r,PI,0.026866666666666667,73696301.10000001
3TC__DRV_c,PI,0.0073,73696301.10000001
3TC__DRV_r,PI,0.028533333333333334,73696301.10000001
3TC__DTG,INSTI,0.07523333333333333,73696301.10000001
3TC__FTC__DRV_c,PI,0.0042,73696301.10000001
3TC__FTC__DRV_r,PI,0.011066666666666667,73696301.10000001
ABC_3TC_DTG,INSTI,0.07133333333333333,73696301.10000001
ABC_3TC__ATV_r,PI,0.031133333333333332,73696301.10000001
ABC_3TC__DRV_r,PI,0.026633333333333332,73696301.10000001
ABC_3TC__DTG,INSTI,0.0756,73696301.10000001
ABC_3TC__EFV,NNRTI,0.034166666666666665,73696301.10000001
ABC_3TC__LPV_r,PI,0.019833333333333335,73696301.10000001
ABC_3TC__NVP,NNRTI,0.0431,73696301.10000001
ABC_3TC__RAL,INSTI,0.06066666666666667,73696301.10000001
AZT_3TC_NVP,NNRTI,0.04126666666666667,73696301.10000001
AZT_3TC__ATV_r,PI,0.029066666666666668,73696301.10000001
AZT_3TC__LPV_r,PI,0.022433333333333333,73696301.10000001
AZT_3TC__NVP,NNRTI,0.0427,73696301.10000001
DRV_c,PI,0.0092,73696301.10000001
DTG_3TC,INSTI,0.0015666666666666667,73696301.10000001
TAF_FTC_BIC,INSTI,0.0005666666666666667,73696301.10000001
TAF_FTC_EVG_c,INSTI,0.0004,73696301.10000001
TAF_FTC_RPV,NNRTI,0.0,73696301.10000001
TAF_FTC__DOR,NNRTI,0.0001,73696301.10000001
TAF_FTC__DRV_c,PI,0.0011,73696301.10000001
TAF_FTC__DRV_r,PI,0.0027,73696301.10000001
TAF_FTC__DTG,INSTI,0.007033333333333333,73696301.10000001
TAF_FTC__RAL,INSTI,0.0035,73696301.10000001
TAF_FTC__RPV,NNRTI,0.0005666666666666667,73696301.10000001
TAF__DRV_c,PI,0.002533333333333333,73696301.10000001
TDF_FTC_EVG_c,INSTI,0.053733333333333334,73696301.10000001
TDF_FTC_RPV,NNRTI,0.024533333333333334,73696301.10000001
TDF_FTC__ATV_r,PI,0.0211,73696301.10000001
TDF_FTC__DOR,NNRTI,0.004566666666666667,73696301.10000001
TDF_FTC__DRV_c,PI,0.004666666666666667,73696301.10000001
TDF_FTC__DRV_r,PI,0.0179,73696301.10000001
TDF_FTC__DTG,INSTI,0.0568,73696301.10000001
TDF_FTC__EFV,NNRTI,0.0323,73696301.10000001
TDF_FTC__LPV_r,PI,0.017266666666666666,73696301.10000001
TDF_FTC__NVP,NNRTI,0.031933333333333334,73696301.10000001
TDF_FTC__RAL,INSTI,0.0384,73696301.10000001
TDF_FTC__RPV,NNRTI,0.009466666666666667,73696301.10000001
3TC_ABC__DRV_c,PI,0.006966666666666667,74493382.88484849
3TC_ABC__DRV_r,PI,0.026833333333333334,74493382.88484849
3TC__DRV_c,PI,0.0073,74493382.88484849
3TC__DRV_r,PI,0.0285,74493382.88484849
3TC__DTG,INSTI,0.07536666666666667,74493382.88484849
3TC__FTC__DRV_c,PI,0.0042,74493382.88484849
3TC__FTC__DRV_r,PI,0.011133333333333334,74493382.88484849
ABC_3TC_DTG,INSTI,0.0714,74493382.88484849
ABC_3TC__ATV_r,PI,0.0311,74493382.88484849
ABC_3TC__DRV_r,PI,0.0266,74493382.88484849
ABC_3TC__DTG,INSTI,0.07563333333333333,74493382.88484849
ABC_3TC__EFV,NNRTI,0.03406666666666667,74493382.88484849
ABC_3TC__LPV_r,PI,0.019833333333333335,74493382.88484849
ABC_3TC__NVP,NNRTI,0.043,74493382.88484849
ABC_3TC__RAL,INSTI,0.060733333333333334,74493382.88484849
AZT_3TC_NVP,NNRTI,0.041133333333333334,74493382.88484849
AZT_3TC__ATV_r,PI,0.029,74493382.88484849
AZT_3TC__LPV_r,PI,0.0224,74493382.88484849
AZT_3TC__NVP,NNRTI,0.04256666666666667,74493382.88484849
DRV_c,PI,0.0092,74493382.88484849
DTG_3TC,INSTI,0.0016666666666666668,74493382.88484849
TAF_FTC_BIC,INSTI,0.0006333333333333333,74493382.88484849
TAF_FTC_EVG_c,INSTI,0.0004,74493382.88484849
TAF_FTC_RPV,NNRTI,0.0,74493382.88484849
TAF_FTC__DOR,NNRTI,0.0001,74493382.88484849
TAF_FTC__DRV_c,PI,0.0011333333333333334,74493382.88484849
TAF_FTC__DRV_r,PI,0.002766666666666667,74493382.88484849
TAF_FTC__DTG,INSTI,0.0073,74493382.88484849
TAF_FTC__RAL,INSTI,0.003533333333333333,74493382.88484849
TAF_FTC__RPV,NNRTI,0.0006,74493382.88484849
TAF__DRV_c,PI,0.002533333333333333,74493382.88484849
TDF_FTC_EVG_c,INSTI,0.05366666666666667,74493382.88484849
TDF_FTC_RPV,NNRTI,0.024566666666666667,74493382.88484849
TDF_FTC__ATV_r,PI,0.021,74493382.88484849
TDF_FTC__DOR,NNRTI,0.0047,74493382.88484849
TDF_FTC__DRV_c,PI,0.004666666666666667,74493382.88484849
TDF_FTC__DRV_r,PI,0.017833333333333333,74493382.88484849
TDF_FTC__DTG,INSTI,0.05676666666666667,74493382.88484849
TDF_FTC__EFV,NNRTI,0.032266666666666666,74493382.88484849
TDF_FTC__LPV_r,PI,0.0172,74493382.88484849
TDF_FTC__NVP,NNRTI,0.031733333333333336,74493382.88484849
TDF_FTC__RAL,INSTI,0.0384,74493382.88484849
TDF_FTC__RPV,NNRTI,0.009633333333333334,74493382.88484849
3TC_ABC__DRV_c,PI,0.006966666666666667,75290464.66969697
3TC_ABC__DRV_r,PI,0.026833333333333334,75290464.66969697
3TC__DRV_c,PI,0.0073,75290464.66969697
3TC__DRV_r,PI,0.028566666666666667,75290464.66969697
3TC__DTG,INSTI,0.07533333333333334,75290464.66969697
3TC__FTC__DRV_c,PI,0.0042,75290464.66969697
3TC__FTC__DRV_r,PI,0.011233333333333333,75290464.66969697
ABC_3TC_DTG,INSTI,0.0715,75290464.66969697
ABC_3TC__ATV_r,PI,0.030933333333333334,75290464.66969697
ABC_3TC__DRV_r,PI,0.026633333333333332,75290464.66969697
ABC_3TC__DTG,INSTI,0.07553333333333333,75290464.66969697
ABC_3TC__EFV,NNRTI,0.03403333333333333,75290464.66969697
ABC_3TC__LPV_r,PI,0.0197,75290464.66969697
ABC_3TC__NVP,NNRTI,0.04273333333333333,75290464.66969697
ABC_3TC__RAL,INSTI,0.060833333333333336,75290464.66969697
AZT_3TC_NVP,NNRTI,0.040933333333333335,75290464.66969697
AZT_3TC__ATV_r,PI,0.028866666666666665,75290464.66969697
AZT_3TC__LPV_r,PI,0.0224,75290464.66969697
AZT_3TC__NVP,NNRTI,0.04256666666666667,75290464.66969697
DRV_c,PI,0.0092,75290464.66969697
DTG_3TC,INSTI,0.0018333333333333333,75290464.66969697
TAF_FTC_BIC,INSTI,0.0006333333333333333,75290464.66969697
TAF_FTC_EVG_c,INSTI,0.0004,75290464.66969697
TAF_FTC_RPV,NNRTI,0.0,75290464.66969697
TAF_FTC__DOR,NNRTI,0.0001,75290464.66969697
TAF_FTC__DRV_c,PI,0.0011333333333333334,75290464.66969697
TAF_FTC__DRV_r,PI,0.0028,75290464.66969697
TAF_FTC__DTG,INSTI,0.0076,75290464.66969697
TAF_FTC__RAL,INSTI,0.0037333333333333333,75290464.66969697
TAF_FTC__RPV,NNRTI,0.0006,75290464.66969697
TAF__DRV_c,PI,0.002533333333333333,75290464.66969697
TDF_FTC_EVG_c,INSTI,0.0536,75290464.66969697
TDF_FTC_RPV,NNRTI,0.024566666666666667,75290464.66969697
TDF_FTC__ATV_r,PI,0.021,75290464.66969697
TDF_FTC__DOR,NNRTI,0.004833333333333334,75290464.66969697
TDF_FTC__DRV_c,PI,0.004666666666666667,75290464.66969697
TDF_FTC__DRV_r,PI,0.0179,75290464.66969697
TDF_FTC__DTG,INSTI,0.05676666666666667,75290464.66969697
TDF_FTC__EFV,NNRTI,0.0322,75290464.66969697
TDF_FTC__LPV_r,PI,0.017133333333333334,75290464.66969697
TDF_FTC__NVP,NNRTI,0.03166666666666667,75290464.66969697
TDF_FTC__RAL,INSTI,0.03836666666666667,75290464.66969697
TDF_FTC__RPV,NNRTI,0.0097,75290464.66969697
3TC_ABC__DRV_c,PI,0.006966666666666667,76087546.45454545
3TC_ABC__DRV_r,PI,0.026833333333333334,76087546.45454545
3TC__DRV_c,PI,0.0073,76087546.45454545
3TC__DRV_r,PI,0.0285,76087546.45454545
3TC__DTG,INSTI,0.07526666666666666,76087546.45454545
3TC__FTC__DRV_c,PI,0.0042,76087546.45454545
3TC__FTC__DRV_r,PI,0.0113,76087546.45454545
ABC_3TC_DTG,INSTI,0.07153333333333334,76087546.45454545
ABC_3TC__ATV_r,PI,0.0309,76087546.45454545
ABC_3TC__DRV_r,PI,0.026633333333333332,76087546.45454545
ABC_3TC__DTG,INSTI,0.07556666666666667,76087546.45454545
ABC_3TC__EFV,NNRTI,0.0339,76087546.45454545
ABC_3TC__LPV_r,PI,0.019666666666666666,76087546.45454545
ABC_3TC__NVP,NNRTI,0.0425,76087546.45454545
ABC_3TC__RAL,INSTI,0.061033333333333335,76087546.45454545
AZT_3TC_NVP,NNRTI,0.04086666666666667,76087546.45454545
AZT_3TC__ATV_r,PI,0.0288,76087546.45454545
AZT_3TC__LPV_r,PI,0.022333333333333334,76087546.45454545
AZT_3TC__NVP,NNRTI,0.04256666666666667,76087546.45454545
DRV_c,PI,0.009166666666666667,76087546.45454545
DTG_3TC,INSTI,0.0018666666666666666,76087546.45454545
TAF_FTC_BIC,INSTI,0.0006333333333333333,76087546.45454545
TAF_FTC_EVG_c,INSTI,0.0004,76087546.45454545
TAF_FTC_RPV,NNRTI,3.3333333333333335e-05,76087546.45454545
TAF_FTC__DOR,NNRTI,0.0001,76087546.45454545
TAF_FTC__DRV_c,PI,0.0011333333333333334,76087546.45454545
TAF_FTC__DRV_r,PI,0.0029,76087546.45454545
TAF_FTC__DTG,INSTI,0.0077666666666666665,76087546.45454545
TAF_FTC__RAL,INSTI,0.0039,76087546.45454545
TAF_FTC__RPV,NNRTI,0.0006,76087546.45454545
TAF__DRV_c,PI,0.0025666666666666667,76087546.45454545
TDF_FTC_EVG_c,INSTI,0.0536,76087546.45454545
TDF_FTC_RPV,NNRTI,0.0245,76087546.45454545
TDF_FTC__ATV_r,PI,0.020966666666666668,76087546.45454545
TDF_FTC__DOR,NNRTI,0.004966666666666667,76087546.45454545
TDF_FTC__DRV_c,PI,0.004666666666666667,76087546.45454545
TDF_FTC__DRV_r,PI,0.017833333333333333,76087546.45454545
TDF_FTC__DTG,INSTI,0.0567,76087546.45454545
TDF_FTC__EFV,NNRTI,0.032,76087546.45454545
TDF_FTC__LPV_r,PI,0.017066666666666667,76087546.45454545
TDF_FTC__NVP,NNRTI,0.0316,76087546.45454545
TDF_FTC__RAL,INSTI,0.0385,76087546.45454545
TDF_FTC__RPV,NNRTI,0.009933333333333334,76087546.45454545
3TC_ABC__DRV_c,PI,0.0069,76884628.23939395
3TC_ABC__DRV_r,PI,0.026833333333333334,76884628.23939395
3TC__DRV_c,PI,0.0073,76884628.23939395
3TC__DRV_r,PI,0.028466666666666668,76884628.23939395
3TC__DTG,INSTI,0.0752,76884628.23939395
3TC__FTC__DRV_c,PI,0.004266666666666667,76884628.23939395
3TC__FTC__DRV_r,PI,0.0114,76884628.23939395
ABC_3TC_DTG,INSTI,0.07156666666666667,76884628.23939395
ABC_3TC__ATV_r,PI,0.030866666666666667,76884628.23939395
ABC_3TC__DRV_r,PI,0.026566666666666666,76884628.23939395
ABC_3TC__DTG,INSTI,0.07556666666666667,76884628.23939395
ABC_3TC__EFV,NNRTI,0.03376666666666667,76884628.23939395
ABC_3TC__LPV_r,PI,0.0195,76884628.23939395
ABC_3TC__NVP,NNRTI,0.042466666666666666,76884628.23939395
ABC_3TC__RAL,INSTI,0.061,76884628.23939395
AZT_3TC_NVP,NNRTI,0.0408,76884628.23939395
AZT_3TC__ATV_r,PI,0.0287,76884628.23939395
AZT_3TC__LPV_r,PI,0.0222,76884628.23939395
AZT_3TC__NVP,NNRTI,0.042466666666666666,76884628.23939395
DRV_c,PI,0.009166666666666667,76884628.23939395
DTG_3TC,INSTI,0.0019333333333333333,76884628.23939395
TAF_FTC_BIC,INSTI,0.0007666666666666667,76884628.23939395
TAF_FTC_EVG_c,INSTI,0.0004333333333333333,76884628.23939395
TAF_FTC_RPV,NNRTI,3.3333333333333335e-05,76884628.23939395
TAF_FTC__DOR,NNRTI,0.00016666666666666666,76884628.23939395
TAF_FTC__DRV_c,PI,0.0011666666666666668,76884628.23939395
TAF_FTC__DRV_r,PI,0.003033333333333333,76884628.23939395
TAF_FTC__DTG,INSTI,0.008,76884628.23939395
TAF_FTC__RAL,INSTI,0.004033333333333333,76884628.23939395
TAF_FTC__RPV,NNRTI,0.0007,76884628.23939395
TAF__DRV_c,PI,0.0026,76884628.23939395
TDF_FTC_EVG_c,INSTI,0.053566666666666665,76884628.23939395
TDF_FTC_RPV,NNRTI,0.024433333333333335,76884628.23939395
TDF_FTC__ATV_r,PI,0.020866666666666665,76884628.23939395
TDF_FTC__DOR,NNRTI,0.005033333333333333,76884628.23939395
TDF_FTC__DRV_c,PI,0.004666666666666667,76884628.23939395
TDF_FTC__DRV_r,PI,0.017766666666666667,76884628.23939395
TDF_FTC__DTG,INSTI,0.05683333333333333,76884628.23939395
TDF_FTC__EFV,NNRTI,0.031966666666666664,76884628.23939395
TDF_FTC__LPV_r,PI,0.017066666666666667,76884628.23939395
TDF_FTC__NVP,NNRTI,0.031466666666666664,76884628.23939395
TDF_FTC__RAL,INSTI,0.03846666666666667,76884628.23939395
TDF_FTC__RPV,NNRTI,0.010066666666666666,76884628.23939395
3TC_ABC__DRV_c,PI,0.0069,77681710.02424243
3TC_ABC__DRV_r,PI,0.026833333333333334,77681710.02424243
3TC__DRV_c,PI,0.0073,77681710.02424243
3TC__DRV_r,PI,0.028466666666666668,77681710.02424243
3TC__DTG,INSTI,0.0751,77681710.02424243
3TC__FTC__DRV_c,PI,0.004233333333333334,77681710.02424243
3TC__FTC__DRV_r,PI,0.0114,77681710.02424243
ABC_3TC_DTG,INSTI,0.07156666666666667,77681710.02424243
ABC_3TC__ATV_r,PI,0.030833333333333334,77681710.02424243
ABC_3TC__DRV_r,PI,0.026533333333333332,77681710.02424243
ABC_3TC__DTG,INSTI,0.0755,77681710.02424243
ABC_3TC__EFV,NNRTI,0.03356666666666667,77681710.02424243
ABC_3TC__LPV_r,PI,0.019433333333333334,77681710.02424243
